ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
SM0155,local:src/battle_message.c:sText_NaturePowerTurnedInto,sText_NaturePowerTurnedInto,"NATURE POWER turned into
{B_CURRENT_MOVE}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,221,2,{B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0156,local:src/battle_message.c:sText_PkmnStatusNormal,sText_PkmnStatusNormal,"{B_ATK_NAME_WITH_PREFIX}'s status
returned to normal!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,222,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0157,local:src/battle_message.c:sText_PkmnHasNoMovesLeft,sText_PkmnHasNoMovesLeft,"{B_ACTIVE_NAME_WITH_PREFIX} has no
moves left!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,258,2,{B_ACTIVE_NAME_WITH_PREFIX}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0158,local:src/battle_message.c:sText_PkmnSubjectedToTorment,sText_PkmnSubjectedToTorment,"{B_DEF_NAME_WITH_PREFIX} was subjected
to TORMENT!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,223,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0159,local:src/battle_message.c:sText_PkmnCantUseMoveTorment,sText_PkmnCantUseMoveTorment,"{B_ACTIVE_NAME_WITH_PREFIX} can't use the same
move in a row due to the TORMENT!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,260,2,{B_ACTIVE_NAME_WITH_PREFIX}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0160,local:src/battle_message.c:sText_PkmnTighteningFocus,sText_PkmnTighteningFocus,"{B_ATK_NAME_WITH_PREFIX} is tightening
its focus!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,224,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0161,local:src/battle_message.c:sText_PkmnFellForTaunt,sText_PkmnFellForTaunt,"{B_DEF_NAME_WITH_PREFIX} fell for
the TAUNT!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,225,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0162,local:src/battle_message.c:sText_PkmnCantUseMoveTaunt,sText_PkmnCantUseMoveTaunt,"{B_ACTIVE_NAME_WITH_PREFIX} can't use
{B_CURRENT_MOVE} after the TAUNT!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,261,2,{B_ACTIVE_NAME_WITH_PREFIX}; {B_CURRENT_MOVE}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0163,local:src/battle_message.c:sText_PkmnReadyToHelp,sText_PkmnReadyToHelp,"{B_ATK_NAME_WITH_PREFIX} is ready to
help {B_DEF_NAME_WITH_PREFIX}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,226,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0164,local:src/battle_message.c:sText_PkmnSwitchedItems,sText_PkmnSwitchedItems,"{B_ATK_NAME_WITH_PREFIX} switched
items with its opponent!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,227,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0165,local:src/battle_message.c:sText_PkmnCopiedFoe,sText_PkmnCopiedFoe,"{B_ATK_NAME_WITH_PREFIX} copied
{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,231,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0166,local:src/battle_message.c:sText_PkmnMadeWish,sText_PkmnMadeWish,{B_ATK_NAME_WITH_PREFIX} made a WISH!,{B_ATK_NAME_WITH_PREFIX} อธิษฐานขอพร!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,232,1,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0167,local:src/battle_message.c:sText_PkmnWishCameTrue,sText_PkmnWishCameTrue,"{B_BUFF1}'s WISH
came true!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,233,2,{B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0168,local:src/battle_message.c:sText_PkmnPlantedRoots,sText_PkmnPlantedRoots,{B_ATK_NAME_WITH_PREFIX} planted its roots!,{B_ATK_NAME_WITH_PREFIX} หยั่งรากลงพื้น!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,234,1,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0169,local:src/battle_message.c:sText_PkmnAbsorbedNutrients,sText_PkmnAbsorbedNutrients,"{B_ATK_NAME_WITH_PREFIX} absorbed
nutrients with its roots!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,235,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0170,local:src/battle_message.c:sText_PkmnAnchoredItself,sText_PkmnAnchoredItself,"{B_DEF_NAME_WITH_PREFIX} anchored
itself with its roots!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,236,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0171,local:src/battle_message.c:sText_PkmnWasMadeDrowsy,sText_PkmnWasMadeDrowsy,"{B_ATK_NAME_WITH_PREFIX} made
{B_DEF_NAME_WITH_PREFIX} drowsy!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,237,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0172,local:src/battle_message.c:sText_PkmnKnockedOff,sText_PkmnKnockedOff,"{B_ATK_NAME_WITH_PREFIX} knocked off
{B_DEF_NAME_WITH_PREFIX}'s {B_LAST_ITEM}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,238,2,{B_ATK_NAME_WITH_PREFIX}; {B_DEF_NAME_WITH_PREFIX}; {B_LAST_ITEM},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0173,local:src/battle_message.c:sText_PkmnSwappedAbilities,sText_PkmnSwappedAbilities,"{B_ATK_NAME_WITH_PREFIX} swapped abilities
with its opponent!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,239,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0174,local:src/battle_message.c:sText_PkmnSealedOpponentMove,sText_PkmnSealedOpponentMove,"{B_ATK_NAME_WITH_PREFIX} sealed the
opponent's move(s)!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,240,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0175,local:src/battle_message.c:sText_PkmnCantUseMoveSealed,sText_PkmnCantUseMoveSealed,"{B_ACTIVE_NAME_WITH_PREFIX} can't use the
sealed {B_CURRENT_MOVE}!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,262,2,{B_ACTIVE_NAME_WITH_PREFIX}; {B_CURRENT_MOVE}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0176,local:src/battle_message.c:sText_PkmnWantsGrudge,sText_PkmnWantsGrudge,"{B_ATK_NAME_WITH_PREFIX} wants the
opponent to bear a GRUDGE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,241,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0177,local:src/battle_message.c:sText_PkmnLostPPGrudge,sText_PkmnLostPPGrudge,"{B_ATK_NAME_WITH_PREFIX}'s {B_BUFF1} lost
all its PP due to the GRUDGE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,242,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0178,local:src/battle_message.c:sText_PkmnShroudedItself,sText_PkmnShroudedItself,"{B_ATK_NAME_WITH_PREFIX} shrouded
itself in {B_CURRENT_MOVE}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,243,2,{B_ATK_NAME_WITH_PREFIX}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0179,local:src/battle_message.c:sText_PkmnMoveBounced,sText_PkmnMoveBounced,"{B_ATK_NAME_WITH_PREFIX}'s {B_CURRENT_MOVE}
was bounced back by MAGIC COAT!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,244,2,{B_ATK_NAME_WITH_PREFIX}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0180,local:src/battle_message.c:sText_PkmnWaitsForTarget,sText_PkmnWaitsForTarget,"{B_ATK_NAME_WITH_PREFIX} waits for a target
to make a move!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,245,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0181,local:src/battle_message.c:sText_PkmnSnatchedMove,sText_PkmnSnatchedMove,"{B_DEF_NAME_WITH_PREFIX} SNATCHED
{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s move!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,246,2,{B_DEF_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0182,local:src/battle_message.c:sText_PkmnMadeItRain,sText_PkmnMadeItRain,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
made it rain!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,263,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0183,local:src/battle_message.c:sText_PkmnRaisedSpeed,sText_PkmnRaisedSpeed,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
raised its SPEED!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,264,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0184,local:src/battle_message.c:sText_PkmnProtectedBy,sText_PkmnProtectedBy,"{B_DEF_NAME_WITH_PREFIX} was protected
by {B_DEF_ABILITY}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,265,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0185,local:src/battle_message.c:sText_PkmnPreventsUsage,sText_PkmnPreventsUsage,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
prevents {B_ATK_NAME_WITH_PREFIX}\lfrom using {B_CURRENT_MOVE}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,266,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY}; {B_ATK_NAME_WITH_PREFIX}; \l; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0186,local:src/battle_message.c:sText_PkmnRestoredHPUsing,sText_PkmnRestoredHPUsing,"{B_DEF_NAME_WITH_PREFIX} restored HP
using its {B_DEF_ABILITY}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,267,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0187,local:src/battle_message.c:sText_PkmnChangedTypeWith,sText_PkmnChangedTypeWith,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
made it the {B_BUFF1} type!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,269,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0188,local:src/battle_message.c:sText_PkmnPreventsParalysisWith,sText_PkmnPreventsParalysisWith,"{B_EFF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
prevents paralysis!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,270,2,{B_EFF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0189,local:src/battle_message.c:sText_PkmnPreventsRomanceWith,sText_PkmnPreventsRomanceWith,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
prevents romance!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,271,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0190,local:src/battle_message.c:sText_PkmnPreventsPoisoningWith,sText_PkmnPreventsPoisoningWith,"{B_EFF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
prevents poisoning!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,272,2,{B_EFF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0191,local:src/battle_message.c:sText_PkmnPreventsConfusionWith,sText_PkmnPreventsConfusionWith,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
prevents confusion!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,273,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0192,local:src/battle_message.c:sText_PkmnRaisedFirePowerWith,sText_PkmnRaisedFirePowerWith,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
raised its FIRE power!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,274,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0193,local:src/battle_message.c:sText_PkmnAnchorsItselfWith,sText_PkmnAnchorsItselfWith,"{B_DEF_NAME_WITH_PREFIX} anchors
itself with {B_DEF_ABILITY}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,275,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0194,local:src/battle_message.c:sText_PkmnCutsAttackWith,sText_PkmnCutsAttackWith,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
cuts {B_DEF_NAME_WITH_PREFIX}'s ATTACK!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,276,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY}; {B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0195,local:src/battle_message.c:sText_PkmnPreventsStatLossWith,sText_PkmnPreventsStatLossWith,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
prevents stat loss!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,277,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0196,local:src/battle_message.c:sText_PkmnHurtsWith,sText_PkmnHurtsWith,"{B_DEF_NAME_WITH_PREFIX}'s {B_DEF_ABILITY}
hurt {B_ATK_NAME_WITH_PREFIX}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,278,2,{B_DEF_NAME_WITH_PREFIX}; {B_DEF_ABILITY}; {B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0197,local:src/battle_message.c:sText_PkmnTraced,sText_PkmnTraced,"{B_SCR_ACTIVE_NAME_WITH_PREFIX} TRACED
{B_BUFF1}'s {B_BUFF2}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,279,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_BUFF1}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0198,local:src/battle_message.c:sText_StatSharply,sText_StatSharply,sharply\x20,อย่างมาก ,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,300,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: visual QA passed. Batch 05 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0199,global:gText_StatRose,gText_StatRose,rose!,เพิ่มขึ้น!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,2,c_u8,src/battle_message.c,301,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0200,local:src/battle_message.c:sText_StatHarshly,sText_StatHarshly,harshly\x20,อย่างหนัก ,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,302,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: visual QA passed. Batch 05 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0201,local:src/battle_message.c:sText_StatFell,sText_StatFell,fell!,ลดลง!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,303,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0202,local:src/battle_message.c:sText_AttackersStatRose,sText_AttackersStatRose,"{B_ATK_NAME_WITH_PREFIX}'s {B_BUFF1}
{B_BUFF2}",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,304,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0203,global:gText_DefendersStatRose,gText_DefendersStatRose,"{B_DEF_NAME_WITH_PREFIX}'s {B_BUFF1}
{B_BUFF2}",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,305,2,{B_DEF_NAME_WITH_PREFIX}; {B_BUFF1}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0204,local:src/battle_message.c:sText_AttackersStatFell,sText_AttackersStatFell,"{B_ATK_NAME_WITH_PREFIX}'s {B_BUFF1}
{B_BUFF2}",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,307,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0205,local:src/battle_message.c:sText_DefendersStatFell,sText_DefendersStatFell,"{B_DEF_NAME_WITH_PREFIX}'s {B_BUFF1}
{B_BUFF2}",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,308,2,{B_DEF_NAME_WITH_PREFIX}; {B_BUFF1}; {B_BUFF2},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0206,local:src/battle_message.c:sText_CriticalHit,sText_CriticalHit,A critical hit!,โจมตีติดคริติคอล!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,311,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0207,local:src/battle_message.c:sText_OneHitKO,sText_OneHitKO,It's a one-hit KO!,น็อกในครั้งเดียว!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,312,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0208,local:src/battle_message.c:sText_123Poof,sText_123Poof,"{PAUSE 32}1, {PAUSE 15}2, and{PAUSE 15}… {PAUSE 15}… {PAUSE 15}… {PAUSE 15}{PLAY_SE SE_BALL_BOUNCE_1}Poof!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,313,1,{PAUSE 32}; {PAUSE 15}; {PLAY_SE SE_BALL_BOUNCE_1}; \p,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0209,local:src/battle_message.c:sText_AndEllipsis,sText_AndEllipsis,And…\p,และ...\p,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,314,1,\p,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: visual QA passed. Batch 05 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0210,local:src/battle_message.c:sText_NotVeryEffective,sText_NotVeryEffective,It's not very effective…,ดูเหมือนจะไม่ค่อยได้ผล...,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,316,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0211,local:src/battle_message.c:sText_SuperEffective,sText_SuperEffective,It's super effective!,ได้ผลดีมาก!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,317,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0212,local:src/battle_message.c:sText_GotAwaySafely,sText_GotAwaySafely,{PLAY_SE SE_FLEE}Got away safely!\p,,pending,system_message,english,BATTLE_SYSTEM,2,c_u8,src/battle_message.c,318,1,{PLAY_SE SE_FLEE}; \p,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0213,local:src/battle_message.c:sText_WildPkmnFled,sText_WildPkmnFled,{PLAY_SE SE_FLEE}Wild {B_BUFF1} fled!,,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,321,1,{PLAY_SE SE_FLEE}; {B_BUFF1},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0214,local:src/battle_message.c:sText_NoRunningFromTrainers,sText_NoRunningFromTrainers,"No! There's no running
from a TRAINER battle!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,330,2,\p,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0215,local:src/battle_message.c:sText_CantEscape,sText_CantEscape,Can't escape!\p,หนีไม่ได้!\p,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,331,1,\p,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: visual QA passed. Batch 05 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
