id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,scope_decision,dedup_decision,dedup_evidence
dlg_4849df87294d6915,trainer,trainer_dialogue,,,,,data/text/tv.inc,1675,gTVTrainerFanClubText03,FANS: How the TRAINER turns tough\nwhen the going gets tough!$,"FANS: How the TRAINER turns tough
when the going gets tough!",แฟน ๆ: เวลาสถานการณ์ยาก\nเทรนเนอร์ก็ยิ่งแกร่งขึ้น!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_33990b6c10f02049,trainer,trainer_dialogue,,,,,data/text/tv.inc,1679,gTVTrainerFanClubText04,FANS: The TRAINER's knowledge of\nPOKéMON!$,"FANS: The TRAINER's knowledge of
POKéMON!",แฟน ๆ: ความรู้เรื่อง\nโปเกมอนของเทรนเนอร์!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_1e1b7b0204fdf6bf,trainer,trainer_dialogue,,,,,data/text/tv.inc,1683,gTVTrainerFanClubText05,FANS: The TRAINER's kindness toward\nall POKéMON!$,"FANS: The TRAINER's kindness toward
all POKéMON!",แฟน ๆ: ความอ่อนโยนของเทรนเนอร์\nที่มีต่อโปเกมอนทุกตัว!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_12e47e57476286ad,trainer,trainer_dialogue,,,,,data/text/tv.inc,1687,gTVTrainerFanClubText06,FANS: The TRAINER's amazing\nBIKE-riding techniques!$,"FANS: The TRAINER's amazing
BIKE-riding techniques!",แฟน ๆ: เทคนิคการขี่\nจักรยานสุดยอดของเทรนเนอร์!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_78845f58dade228e,trainer,trainer_dialogue,,,,,data/text/tv.inc,1691,gTVTrainerFanClubText07,FANS: The TRAINER's impressive\nitem-buying style!$,"FANS: The TRAINER's impressive
item-buying style!",แฟน ๆ: สไตล์ซื้อไอเทม\nที่สุดแสนโดดเด่น!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_a7157946c88d23bb,trainer,trainer_dialogue,,,,,data/text/tv.inc,1695,gTVTrainerFanClubText08,FANS: The TRAINER's charming way\nof nicknaming POKéMON!$,"FANS: The TRAINER's charming way
of nicknaming POKéMON!",แฟน ๆ: วิธีตั้งชื่อเล่นโปเกมอน\nที่มีเสน่ห์สุด ๆ!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_d94a1c4002b75563,trainer,trainer_dialogue,,,,,data/text/tv.inc,1699,gTVTrainerFanClubText09,FANS: The TRAINER's nifty style of\ndecorating a SECRET BASE!$,"FANS: The TRAINER's nifty style of
decorating a SECRET BASE!",แฟน ๆ: สไตล์ตกแต่ง\nฐานลับที่เก๋สุด ๆ!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_1d43ef720eed9204,trainer,trainer_dialogue,,,,,data/text/tv.inc,1703,gTVTrainerFanClubText10,FANS: The TRAINER's bold ways of\nusing TMs!$,"FANS: The TRAINER's bold ways of
using TMs!",แฟน ๆ: วิธีใช้ TM\nที่กล้าได้กล้าเสีย!$,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_925aff3867f662df,trainer,trainer_dialogue,,,,,data/text/tv.inc,1707,gTVTrainerFanClubText11,"MC: As you've just seen, {STR_VAR_1}\nis hot! Like, too hot to touch, yow!\pAmong {STR_VAR_1}'s FANS\nthere's a special slogan!\pMC: When I say {STR_VAR_1},\nyou say…\pFANS: {STR_VAR_2}!\pFANS: {STR_VAR_3}!\pFANS: {STR_VAR_2}!\pFANS: {STR_VAR_3}!\pMC: That's right, when someone says,\n“{STR_VAR_1}”…\pCome back with, “{STR_VAR_2}\n{STR_VAR_3}!”\pThat has such a unique ring to it!\nI can see why people become FANS\lof {STR_VAR_1}!\pOkay, you, in front of the TV, join us!\nAll together now!\pMC: When I say {STR_VAR_1},\nyou say…\pFANS: {STR_VAR_2}!\pFANS: {STR_VAR_3}!\pFANS: {STR_VAR_2}!\pFANS: {STR_VAR_3}!\pMC: Thanks for joining us, all you\nwild FANS of {STR_VAR_1}!\lThat's the show! See you again!\pMC: When I say {STR_VAR_1},\nyou say…\pFANS: {STR_VAR_2}!\pFANS: {STR_VAR_3}!$","MC: As you've just seen, {STR_VAR_1}
is hot! Like, too hot to touch, yow!
[PAGE]
Among {STR_VAR_1}'s FANS
there's a special slogan!
[PAGE]
MC: When I say {STR_VAR_1},
you say…
[PAGE]
FANS: {STR_VAR_2}!
[PAGE]
FANS: {STR_VAR_3}!
[PAGE]
FANS: {STR_VAR_2}!
[PAGE]
FANS: {STR_VAR_3}!
[PAGE]
MC: That's right, when someone says,
“{STR_VAR_1}”…
[PAGE]
Come back with, “{STR_VAR_2}
{STR_VAR_3}!”
[PAGE]
That has such a unique ring to it!
I can see why people become FANS
of {STR_VAR_1}!
[PAGE]
Okay, you, in front of the TV, join us!
All together now!
[PAGE]
MC: When I say {STR_VAR_1},
you say…
[PAGE]
FANS: {STR_VAR_2}!
[PAGE]
FANS: {STR_VAR_3}!
[PAGE]
FANS: {STR_VAR_2}!
[PAGE]
FANS: {STR_VAR_3}!
[PAGE]
MC: Thanks for joining us, all you
wild FANS of {STR_VAR_1}!
That's the show! See you again!
[PAGE]
MC: When I say {STR_VAR_1},
you say…
[PAGE]
FANS: {STR_VAR_2}!
[PAGE]
FANS: {STR_VAR_3}!",พิธีกร: อย่างที่เห็น {STR_VAR_1}\nฮอตมาก! ร้อนจนแตะไม่ได้เลย!\pในหมู่แฟนของ {STR_VAR_1}\nมีคำขวัญพิเศษด้วย!\pพิธีกร: ถ้าฉันพูด {STR_VAR_1}\nทุกคนตอบว่า…\pแฟน ๆ: {STR_VAR_2}!\pแฟน ๆ: {STR_VAR_3}!\pแฟน ๆ: {STR_VAR_2}!\pแฟน ๆ: {STR_VAR_3}!\pพิธีกร: ใช่แล้ว ถ้ามีใครพูดว่า\n“{STR_VAR_1}”…\pให้ตอบกลับว่า “{STR_VAR_2}\n{STR_VAR_3}!”\pฟังดูมีเอกลักษณ์จริง ๆ!\nเข้าใจแล้วว่าทำไมทุกคนถึงเป็นแฟน\lของ {STR_VAR_1}!\pเอาละ คนหน้าทีวี มาร่วมด้วย!\nพร้อมกันนะ!\pพิธีกร: ถ้าฉันพูด {STR_VAR_1}\nทุกคนตอบว่า…\pแฟน ๆ: {STR_VAR_2}!\pแฟน ๆ: {STR_VAR_3}!\pแฟน ๆ: {STR_VAR_2}!\pแฟน ๆ: {STR_VAR_3}!\pพิธีกร: ขอบคุณเหล่าแฟนสุดคึก\nของ {STR_VAR_1} ทุกคน!\lจบรายการแล้ว! ไว้พบกันใหม่!\pพิธีกร: ถ้าฉันพูด {STR_VAR_1}\nทุกคนตอบว่า…\pแฟน ๆ: {STR_VAR_2}!\pแฟน ๆ: {STR_VAR_3}!$,draft_review,{STR_VAR_1} | \n | \p | {STR_VAR_1} | \n | \p | {STR_VAR_1} | \n | \p | {STR_VAR_2} | \p | {STR_VAR_3} | \p | {STR_VAR_2} | \p | {STR_VAR_3} | \p | \n | {STR_VAR_1} | \p | {STR_VAR_2} | \n | {STR_VAR_3} | \p | \n | \l | {STR_VAR_1} | \p | \n | \p | {STR_VAR_1} | \n | \p | {STR_VAR_2} | \p | {STR_VAR_3} | \p | {STR_VAR_2} | \p | {STR_VAR_3} | \p | \n | {STR_VAR_1} | \l | \p | {STR_VAR_1} | \n | \p | {STR_VAR_2} | \p | {STR_VAR_3},{STR_VAR_1} | {STR_VAR_1} | {STR_VAR_1} | {STR_VAR_2} | {STR_VAR_3} | {STR_VAR_2} | {STR_VAR_3} | {STR_VAR_1} | {STR_VAR_2} | {STR_VAR_3} | {STR_VAR_1} | {STR_VAR_1} | {STR_VAR_2} | {STR_VAR_3} | {STR_VAR_2} | {STR_VAR_3} | {STR_VAR_1} | {STR_VAR_1} | {STR_VAR_2} | {STR_VAR_3},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_515f0f4bddafd132,trainer,trainer_dialogue,,,,,data/text/tv.inc,2835,gTVInSearchOfTrainersText00,"IN SEARCH OF TRAINERS…\pGABBY: Hi! Today I'm visiting an area\nnear {STR_VAR_1}.\pWe're trying to spot some up-and-\ncoming new talent in the field.\pToday, we turned our lens on the\nTRAINER {PLAYER}.\pThere's something about this TRAINER\nthat piqued our interest.$","IN SEARCH OF TRAINERS…
[PAGE]
GABBY: Hi! Today I'm visiting an area
near {STR_VAR_1}.
[PAGE]
We're trying to spot some up-and-
coming new talent in the field.
[PAGE]
Today, we turned our lens on the
TRAINER {PLAYER}.
[PAGE]
There's something about this TRAINER
that piqued our interest.",ตามหาเทรนเนอร์…\pแก็บบี: สวัสดี! วันนี้ฉันมาอยู่\nแถว {STR_VAR_1}\pเรากำลังมองหาดาวรุ่งหน้าใหม่\nที่น่าจับตามอง\pวันนี้เราหันกล้องไปหา\nเทรนเนอร์ {PLAYER}\pเทรนเนอร์คนนี้มีบางอย่าง\nที่สะดุดความสนใจของเรา$,draft_review,\p | \n | {STR_VAR_1} | \p | \n | \p | \n | {PLAYER} | \p | \n,{STR_VAR_1} | {PLAYER},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_7d7f6eeb7eb17ef3,trainer,trainer_dialogue,,,,,data/text/tv.inc,2846,gTVInSearchOfTrainersText01,"We've battled {PLAYER} before, but we\ncan attest that the TRAINER has most\ldefinitely improved from before.\pI knew we were onto someone special\nwhen we spotted this TRAINER!$","We've battled {PLAYER} before, but we
can attest that the TRAINER has most
definitely improved from before.
[PAGE]
I knew we were onto someone special
when we spotted this TRAINER!",เราเคยสู้กับ {PLAYER} มาก่อน แต่\nขอยืนยันว่าเทรนเนอร์คนนี้เก่งขึ้น\lกว่าเดิมอย่างชัดเจน\pตอนเห็นเทรนเนอร์คนนี้ ฉันก็รู้เลย\nว่าเราพบคนพิเศษเข้าแล้ว!$,draft_review,{PLAYER} | \n | \l | \p | \n,{PLAYER},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_de8654ece16c1509,trainer,trainer_dialogue,,,,,data/text/tv.inc,2853,gTVInSearchOfTrainersText02,"The best way to determine how strong\na TRAINER is…\pWell, the fastest way is to battle.\nAnd so we began our investigation!\p… …\pThat's how we ended up in battle\nwith {PLAYER}.\pIn a dominating performance, we were\nflattened, rolled up, and tossed aside!\p{PLAYER} is ruthlessly strong…\pHere's our impressions after having\nbattled our featured TRAINER.$","The best way to determine how strong
a TRAINER is…
[PAGE]
Well, the fastest way is to battle.
And so we began our investigation!
[PAGE]
… …
[PAGE]
That's how we ended up in battle
with {PLAYER}.
[PAGE]
In a dominating performance, we were
flattened, rolled up, and tossed aside!
[PAGE]
{PLAYER} is ruthlessly strong…
[PAGE]
Here's our impressions after having
battled our featured TRAINER.",วิธีที่ดีที่สุดในการวัดว่า\nเทรนเนอร์แข็งแกร่งแค่ไหน…\pแน่นอน วิธีเร็วที่สุดคือสู้กัน\nเราจึงเริ่มการสำรวจ!\p… …\pนั่นคือเหตุผลที่เราได้สู้\nกับ {PLAYER}\pเราถูกถล่มจนเละ\nแทบไม่มีทางสู้เลย!\p{PLAYER} แข็งแกร่งแบบไร้ปรานี…\pนี่คือความรู้สึกหลังจากได้\nสู้กับเทรนเนอร์คนเด่นของเรา$,draft_review,\n | \p | \n | \p | \p | \n | {PLAYER} | \p | \n | \p | {PLAYER} | \p | \n,{PLAYER} | {PLAYER},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_23d8f608610e5e86,trainer,trainer_dialogue,,,,,data/text/tv.inc,2867,gTVInSearchOfTrainersText03,The combination of {STR_VAR_1} and\n{STR_VAR_3} was divine!\pThe sight of them--{STR_VAR_1} and\n{STR_VAR_3}--selflessly supporting\leach other in the thick of battle…\pIt was a marvelous sight to behold!\p{STR_VAR_2} was the move the TRAINER\nused last in our battle.\pThe move {STR_VAR_2} is {STR_VAR_1}\nand {STR_VAR_3}'s sign of friendship!$,"The combination of {STR_VAR_1} and
{STR_VAR_3} was divine!
[PAGE]
The sight of them--{STR_VAR_1} and
{STR_VAR_3}--selflessly supporting
each other in the thick of battle…
[PAGE]
It was a marvelous sight to behold!
[PAGE]
{STR_VAR_2} was the move the TRAINER
used last in our battle.
[PAGE]
The move {STR_VAR_2} is {STR_VAR_1}
and {STR_VAR_3}'s sign of friendship!",คู่ของ {STR_VAR_1} กับ\n{STR_VAR_3} ช่างลงตัวสุด ๆ!\pภาพที่ {STR_VAR_1} และ\n{STR_VAR_3} คอยช่วยเหลือ\lกันกลางการต่อสู้…\pเป็นภาพที่ยอดเยี่ยมจริง ๆ!\p{STR_VAR_2} คือท่าที่เทรนเนอร์\nใช้เป็นท่าสุดท้ายในครั้งนั้น\pท่า {STR_VAR_2} คือสัญลักษณ์มิตรภาพ\nของ {STR_VAR_1} กับ {STR_VAR_3}!$,draft_review,{STR_VAR_1} | \n | {STR_VAR_3} | \p | {STR_VAR_1} | \n | {STR_VAR_3} | \l | \p | \p | {STR_VAR_2} | \n | \p | {STR_VAR_2} | {STR_VAR_1} | \n | {STR_VAR_3},{STR_VAR_1} | {STR_VAR_3} | {STR_VAR_1} | {STR_VAR_3} | {STR_VAR_2} | {STR_VAR_2} | {STR_VAR_1} | {STR_VAR_3},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_9bc90bd2809183db,trainer,trainer_dialogue,,,,,data/text/tv.inc,2879,gTVInSearchOfTrainersText04,"…I lost confidence in myself as\na result of our encounter.\pWe were beaten before we could launch\na single attack.\lOhhh… Snivel…\pIn spite of that, {PLAYER}'s battles\nare worth seeing.\pI recommend confident TRAINERS to\nchallenge {PLAYER}.$","…I lost confidence in myself as
a result of our encounter.
[PAGE]
We were beaten before we could launch
a single attack.
Ohhh… Snivel…
[PAGE]
In spite of that, {PLAYER}'s battles
are worth seeing.
[PAGE]
I recommend confident TRAINERS to
challenge {PLAYER}.",…หลังจากเจอกันครั้งนั้น\nฉันเสียความมั่นใจไปเลย\pเราแพ้ก่อนจะได้ออก\nท่าโจมตีแม้แต่ครั้งเดียว\lฮือ… ฮึก…\pถึงอย่างนั้น การต่อสู้ของ {PLAYER}\nก็คุ้มค่าที่จะดู\pขอแนะนำเทรนเนอร์ที่มั่นใจ\nให้ลองท้าทาย {PLAYER}$,draft_review,\n | \p | \n | \l | \p | {PLAYER} | \n | \p | \n | {PLAYER},{PLAYER} | {PLAYER},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_8b9f1da285fb1ae1,trainer,trainer_dialogue,,,,,data/text/tv.inc,2890,gTVInSearchOfTrainersText05,"There's only one thing to be said.\nDon't you dare throw a POKé BALL during\la TRAINER battle!\p{PLAYER} is certainly strong, but has\nno clue about the basic rules.\pTo our TV audience, I have a request.\pIf you see {PLAYER}, please caution\nthe TRAINER!$","There's only one thing to be said.
Don't you dare throw a POKé BALL during
a TRAINER battle!
[PAGE]
{PLAYER} is certainly strong, but has
no clue about the basic rules.
[PAGE]
To our TV audience, I have a request.
[PAGE]
If you see {PLAYER}, please caution
the TRAINER!",มีเรื่องเดียวที่ต้องพูด\nอย่าโยนโปเกบอลระหว่าง\lการต่อสู้กับเทรนเนอร์เด็ดขาด!\p{PLAYER} แข็งแกร่งก็จริง แต่\nไม่รู้กฎพื้นฐานเอาเสียเลย\pฉันมีเรื่องอยากขอผู้ชมทางทีวี\pถ้าเห็น {PLAYER} ช่วยเตือน\nเทรนเนอร์คนนี้ด้วย!$,draft_review,\n | \l | \p | {PLAYER} | \n | \p | \p | {PLAYER} | \n,{PLAYER} | {PLAYER},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_5897ccc4696302d2,trainer,trainer_dialogue,,,,,data/text/tv.inc,2900,gTVInSearchOfTrainersText06,{PLAYER} is adept at reading the\nopponent's actions.\pThe timing of item usage was remarkably\neffective!$,"{PLAYER} is adept at reading the
opponent's actions.
[PAGE]
The timing of item usage was remarkably
effective!",{PLAYER} อ่านการเคลื่อนไหว\nของคู่ต่อสู้ได้เก่งมาก\pจังหวะใช้ไอเทมก็มีประสิทธิภาพ\nอย่างน่าทึ่ง!$,draft_review,{PLAYER} | \n | \p | \n,{PLAYER},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_fe1ab6672963c547,trainer,trainer_dialogue,,,,,data/text/tv.inc,2906,gTVInSearchOfTrainersText07,"Honestly speaking, I thought that\nI might even be pretty good.\pWhile we did end up losing, we did have\na hotly contested battle.\pBut if you're struggling against me,\nyou have a ways to go, {PLAYER}!$","Honestly speaking, I thought that
I might even be pretty good.
[PAGE]
While we did end up losing, we did have
a hotly contested battle.
[PAGE]
But if you're struggling against me,
you have a ways to go, {PLAYER}!",พูดตามตรง ฉันเคยคิดว่า\nตัวเองก็เก่งพอตัวเหมือนกัน\pแม้สุดท้ายเราจะแพ้ แต่ก็เป็น\nการต่อสู้ที่สูสีดุเดือด\pแต่ถ้ายังลำบากกับฉันอยู่\nก็ต้องไปอีกไกลนะ {PLAYER}!$,draft_review,\n | \p | \n | \p | \n | {PLAYER},{PLAYER},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_0e618a9b6712c14c,trainer,trainer_dialogue,,,,,data/text/tv.inc,2914,gTVInSearchOfTrainersText08,"After our battle, we asked {PLAYER} for\na succinct summary.\pThe TRAINER replied, “{STR_VAR_1}.”\p{PLAYER}'s POKéMON {STR_VAR_2} and\n{STR_VAR_3}…\lAnd “{STR_VAR_1}”…\pMmm! That's deep! There's deep\nsignificance behind that quote!\pIt's no surprise--a good TRAINER has\ngood things to say.\pThat's all for today!\nSee you again on our next broadcast!$","After our battle, we asked {PLAYER} for
a succinct summary.
[PAGE]
The TRAINER replied, “{STR_VAR_1}.”
[PAGE]
{PLAYER}'s POKéMON {STR_VAR_2} and
{STR_VAR_3}…
And “{STR_VAR_1}”…
[PAGE]
Mmm! That's deep! There's deep
significance behind that quote!
[PAGE]
It's no surprise--a good TRAINER has
good things to say.
[PAGE]
That's all for today!
See you again on our next broadcast!",หลังการต่อสู้ เราขอให้ {PLAYER}\nสรุปสั้น ๆ หนึ่งคำ\pเทรนเนอร์ตอบว่า “{STR_VAR_1}.”\pโปเกมอนของ {PLAYER} คือ {STR_VAR_2} กับ\n{STR_VAR_3}…\lแล้วก็ “{STR_VAR_1}”…\pอืม! ลึกซึ้งจริง ๆ! คำพูดนั้น\nต้องมีความหมายลึกซ่อนอยู่แน่!\pไม่แปลกเลย เทรนเนอร์ที่ดี\nย่อมมีคำพูดดี ๆ\pวันนี้หมดเวลาแล้ว!\nพบกันใหม่ในการออกอากาศครั้งหน้า!$,draft_review,{PLAYER} | \n | \p | {STR_VAR_1} | \p | {PLAYER} | {STR_VAR_2} | \n | {STR_VAR_3} | \l | {STR_VAR_1} | \p | \n | \p | \n | \p | \n,{PLAYER} | {STR_VAR_1} | {PLAYER} | {STR_VAR_2} | {STR_VAR_3} | {STR_VAR_1},,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Trainer-tagged TV/media text; outside locked spoken-trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_9eeaf3af1c4a4809,trainer,trainer_dialogue,,,,,src/mystery_event_msg.c,11,gText_MysteryEventNewTrainer,A new TRAINER has arrived in\nHOENN.,"A new TRAINER has arrived in
HOENN.",มีเทรนเนอร์คนใหม่เดินทางมาถึง\nโฮเอ็นแล้ว,draft_review,\n,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_b822a9c4876bbbcf,trainer,trainer_dialogue,,,,,src/strings.c,807,gText_PyramidTrainers,PYRAMID: TRAINERS,PYRAMID: TRAINERS,พีระมิด: เทรนเนอร์,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_010d89d18673048c,trainer,trainer_dialogue,,,,,src/strings.c,814,gText_BattleTrainers,BATTLE TRAINERS,BATTLE TRAINERS,เทรนเนอร์ต่อสู้,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_6e8c216933c7e1b3,trainer,trainer_dialogue,,,,,src/strings.c,957,gText_CallRegisteredTrainer,Call a registered TRAINER.,Call a registered TRAINER.,โทรหาเทรนเนอร์ที่ลงทะเบียนไว้,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_e9556023e4e432b5,trainer,trainer_dialogue,,,,,src/strings.c,961,gText_NoTrainersRegistered,No TRAINERS are registered.,No TRAINERS are registered.,ยังไม่มีเทรนเนอร์ลงทะเบียน,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_f9fecbd72719d70b,trainer,trainer_dialogue,,,,,src/strings.c,1035,gText_TheTrainersImage,the TRAINER's image.,the TRAINER's image.,ภาพลักษณ์ของเทรนเนอร์,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_41824795a5d47eb9,trainer,trainer_dialogue,,,,,src/strings.c,1202,gText_TrainerCardName,NAME: ,NAME: ,ชื่อ: ,draft_review,,,,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_f1236bf4142b0c82,trainer,trainer_dialogue,,,,,src/strings.c,1203,gText_TrainerCardIDNo,IDNo.,IDNo.,เลข ID,draft_review,,,dup_00353,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_dbc8f284828aa121,trainer,trainer_dialogue,,,,,src/strings.c,1204,gText_TrainerCardMoney,MONEY,MONEY,เงิน,draft_review,,,dup_00496,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
dlg_5f9df0bf90eb7669,trainer,trainer_dialogue,,,,,src/strings.c,1210,gText_TrainerCardTime,TIME,TIME,เวลา,draft_review,,,dup_00769,phaseF-trainer-batch03 contextual draft,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,NEEDS_TRANSLATION,
