dialogue_id,source_label,source_file,source_line,script_label,event_id,map_name,map_period,reference_type,mandatory_path,branch_type,scope_decision,scope_evidence,chronology_confidence,notes
dlg_36ea63b7ce608519,MagmaHideout_4F_Text_MaxieAwakenGroudon,data/maps/MagmaHideout_4F/scripts.inc,181,MagmaHideout_4F_EventScript_Maxie,magma_hideout,MagmaHideout_1F,magma_hideout,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_f34fbe4729fcf204,MagmaHideout_4F_Text_MaxieGroudonWhatsWrong,data/maps/MagmaHideout_4F/scripts.inc,192,MagmaHideout_4F_EventScript_Maxie,magma_hideout,MagmaHideout_1F,magma_hideout,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_4943951ba089dba9,MagmaHideout_4F_Text_MaxieOhItWasYou,data/maps/MagmaHideout_4F/scripts.inc,199,MagmaHideout_4F_EventScript_Maxie,magma_hideout,MagmaHideout_1F,magma_hideout,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_0ced0caff1c00ef9,MagmaHideout_4F_Text_MaxieImGoingAfterGroudon,data/maps/MagmaHideout_4F/scripts.inc,210,MagmaHideout_4F_EventScript_Maxie,magma_hideout,MagmaHideout_1F,magma_hideout,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_4eda68ad2ec20a56,SlateportCity_Text_CaptSternBeingInterviewed,data/maps/SlateportCity/scripts.inc,1106,SlateportCity_EventScript_OldWomanSternInterview,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_7f0709929860c17b,SlateportCity_Text_SternSaysDiscoveredSomething,data/maps/SlateportCity/scripts.inc,1118,SlateportCity_EventScript_RichBoySternInterview,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_29e6bfe52cbe76dc,SlateportCity_Text_SternMoveAheadWithExploration,data/maps/SlateportCity/scripts.inc,1145,SlateportCity_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_a24a9e2b5d3b180d,SlateportCity_Text_SternWhewFirstInterview,data/maps/SlateportCity/scripts.inc,1156,SlateportCity_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_f70b830d8ec236fd,SlateportCity_Text_OhPlayerWeMadeDiscovery,data/maps/SlateportCity/scripts.inc,1161,SlateportCity_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_ac6bacd443ddc584,SlateportCity_Text_AquaWillAssumeControlOfSubmarine,data/maps/SlateportCity/scripts.inc,1171,SlateportCity_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_0b38356a9d2a5891,SlateportCity_Text_SternWhatWasAllThat,data/maps/SlateportCity/scripts.inc,1182,SlateportCity_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_b97c111ae0282f20,SlateportCity_Text_FromHarborTryingToTakeSub,data/maps/SlateportCity/scripts.inc,1188,SlateportCity_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_5d595593ae009b8a,SlateportCity_Text_PleaseComeWithMe,data/maps/SlateportCity/scripts.inc,1193,SlateportCity_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_40ef2cebfda60ee7,SlateportCity_Harbor_Text_SameThugsTriedToRobAtMuseum,data/maps/SlateportCity_Harbor/scripts.inc,442,SlateportCity_Harbor_EventScript_CaptStern,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_85246ab6bfa6b21d,SlateportCity_Harbor_Text_CaptSternWhyStealMySubmarine,data/maps/SlateportCity_Harbor/scripts.inc,458,SlateportCity_Harbor_EventScript_WhyStealSubmarine,submarine,SlateportCity,submarine,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_4df79a104565cdd7,AquaHideout_B2F_Text_OurBossGotThroughHisPreparations,data/maps/AquaHideout_B2F/scripts.inc,102,AquaHideout_B2F_EventScript_SubmarineEscape,aqua_hideout,AquaHideout_1F,aqua_hideout,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_45b733a3659fa52c,MossdeepCity_Gym_Text_TateAndLizaPostBattle,data/maps/MossdeepCity_Gym/scripts.inc,591,MossdeepCity_Gym_EventScript_TateAndLiza,mossdeep,MossdeepCity_Gym,mossdeep,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_16583cf9036a06e6,MossdeepCity_Gym_Text_ReceivedMindBadge,data/maps/MossdeepCity_Gym/scripts.inc,567,MossdeepCity_Gym_EventScript_TateAndLizaDefeated,mossdeep,MossdeepCity_Gym,mossdeep,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_43359ec54091c550,MossdeepCity_Gym_Text_ExplainMindBadgeTakeThis,data/maps/MossdeepCity_Gym/scripts.inc,571,MossdeepCity_Gym_EventScript_TateAndLizaDefeated,mossdeep,MossdeepCity_Gym,mossdeep,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_bf9f721d101df3f8,MossdeepCity_Gym_Text_ExplainCalmMind,data/maps/MossdeepCity_Gym/scripts.inc,578,MossdeepCity_Gym_EventScript_GiveCalmMind2,mossdeep,MossdeepCity_Gym,mossdeep,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_10a0c4da3c01bfa0,MossdeepCity_SpaceCenter_1F_Text_MagmaCantStealFuelTakeThis,data/maps/MossdeepCity_SpaceCenter_1F/scripts.inc,319,MossdeepCity_SpaceCenter_1F_EventScript_SunStoneManMagma,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_79ce7f56167066ae,MossdeepCity_SpaceCenter_1F_Text_StevenMagmaCantBeAllowedToTakeFuel,data/maps/MossdeepCity_SpaceCenter_1F/scripts.inc,351,MossdeepCity_SpaceCenter_1F_EventScript_Steven,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_70357e86f6ea09df,MossdeepCity_SpaceCenter_2F_Text_YoureOutnumberedTakeUsOn,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,385,MossdeepCity_SpaceCenter_2F_EventScript_ThreeMagmaGrunts,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_0d1adf3d7c53be63,MossdeepCity_SpaceCenter_2F_Text_GoodAnswer,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,390,MossdeepCity_SpaceCenter_2F_EventScript_ThreeMagmaGrunts,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_8199f6fe43038be0,MossdeepCity_SpaceCenter_2F_Text_Grunt5Intro,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,394,MossdeepCity_SpaceCenter_2F_EventScript_BattleThreeMagmaGrunts,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_abc5b37215d62d43,MossdeepCity_SpaceCenter_2F_Text_Grunt6Intro,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,402,MossdeepCity_SpaceCenter_2F_EventScript_BattleThreeMagmaGrunts,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_18051728da20cef1,MossdeepCity_SpaceCenter_2F_Text_Grunt7Intro,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,410,MossdeepCity_SpaceCenter_2F_EventScript_BattleThreeMagmaGrunts,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_63197315c2211581,MossdeepCity_SpaceCenter_2F_Text_WhyWouldMagmaStealRocketFuel,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,361,MossdeepCity_SpaceCenter_2F_EventScript_ScientistMagma,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_ff6b7727bf98e870,MossdeepCity_SpaceCenter_2F_Text_MagmaCantGetAwayWithThis,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,371,MossdeepCity_SpaceCenter_2F_EventScript_GentlemanMagma,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_33a9a5236748bb7b,MossdeepCity_SpaceCenter_2F_Text_DoesMagmaWantToGoToSpace,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,381,MossdeepCity_SpaceCenter_2F_EventScript_RichBoyMagma,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_9bb71a44ed8e9cc8,MossdeepCity_SpaceCenter_2F_Text_MaxieDontInterfere,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,437,MossdeepCity_SpaceCenter_2F_EventScript_Maxie,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_fad0e7d043c9af8c,MossdeepCity_SpaceCenter_2F_Text_StevenWhyStealRocketFuel,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,441,MossdeepCity_SpaceCenter_2F_EventScript_Steven,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_220e2ebc787a03bc,MossdeepCity_SpaceCenter_2F_Text_MaxieUseFuelToEruptVolcano,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,446,MossdeepCity_SpaceCenter_2F_EventScript_Steven,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_104f959b73f4cfdb,MossdeepCity_SpaceCenter_2F_Text_MaxieWeFailedIsAquaAlsoMisguided,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,474,MossdeepCity_SpaceCenter_2F_EventScript_DefeatedMaxieTabitha,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_1d1b84c3dd049a67,MossdeepCity_SpaceCenter_2F_Text_MaxieWeWillGiveUp,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,489,MossdeepCity_SpaceCenter_2F_EventScript_DefeatedMaxieTabitha,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_63d0a5b1cfa2160d,MossdeepCity_SpaceCenter_2F_Text_StevenThankYouComeSeeMeAtHome,data/maps/MossdeepCity_SpaceCenter_2F/scripts.inc,495,MossdeepCity_SpaceCenter_2F_EventScript_DefeatedMaxieTabitha,space_center,MossdeepCity_SpaceCenter_1F,space_center,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_56c225a224c38318,SeafloorCavern_Room9_Text_ArchieHoldItRightThere,data/maps/SeafloorCavern_Room9/scripts.inc,217,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_e21be4ce24181c9d,SeafloorCavern_Room9_Text_ArchieSoItWasYou,data/maps/SeafloorCavern_Room9/scripts.inc,220,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_672712da70f8720a,SeafloorCavern_Room9_Text_ArchieBeholdKyogre,data/maps/SeafloorCavern_Room9/scripts.inc,224,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_904db249c77a5fb4,SeafloorCavern_Room9_Text_ArchieYouMustDisappear,data/maps/SeafloorCavern_Room9/scripts.inc,231,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_5b8c8d67abbc38ae,SeafloorCavern_Room9_Text_ArchieWithThisRedOrb,data/maps/SeafloorCavern_Room9/scripts.inc,242,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_30a432ed17b0bf86,SeafloorCavern_Room9_Text_RedOrbShinesByItself,data/maps/SeafloorCavern_Room9/scripts.inc,250,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_5e4dc15ea2604bc6,SeafloorCavern_Room9_Text_ArchieWhereDidKyogreGo,data/maps/SeafloorCavern_Room9/scripts.inc,254,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_42f4426fdf01c018,SeafloorCavern_Room9_Text_ArchieAMessageFromOutside,data/maps/SeafloorCavern_Room9/scripts.inc,260,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_50cdd92ec4d3dc51,SeafloorCavern_Room9_Text_ArchieWhatRainingTooHard,data/maps/SeafloorCavern_Room9/scripts.inc,264,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_57e3edbafd739069,SeafloorCavern_Room9_Text_ArchieWhyDidKyogreDisappear,data/maps/SeafloorCavern_Room9/scripts.inc,280,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_b1b9bedf4bbb9835,SeafloorCavern_Room9_Text_MaxieWhatHaveYouWrought,data/maps/SeafloorCavern_Room9/scripts.inc,288,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_b9b9dc0d0d6b7eb0,SeafloorCavern_Room9_Text_ArchieDontGetAllHighAndMighty,data/maps/SeafloorCavern_Room9/scripts.inc,297,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_881182be07580274,SeafloorCavern_Room9_Text_MaxieWeDontHaveTimeToArgue,data/maps/SeafloorCavern_Room9/scripts.inc,306,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_648adc974a14e68d,SeafloorCavern_Room9_Text_MaxieComeOnPlayer,data/maps/SeafloorCavern_Room9/scripts.inc,313,SeafloorCavern_Room9_EventScript_ArchieAwakenKyogre,seafloor,SeafloorCavern_Room9,seafloor,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_a9cd459000662ef7,SootopolisCity_Text_SoThatsRayquaza,data/maps/SootopolisCity/scripts.inc,1650,SootopolisCity_EventScript_Steven,crisis,SootopolisCity,crisis,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_5fe249944b18d8de,SootopolisCity_Text_KnowWhatsNeededToHelpHim,data/maps/SootopolisCity/scripts.inc,1641,SootopolisCity_EventScript_StevenHelpWallace,crisis,SootopolisCity,crisis,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_3e9330ccd919163e,SootopolisCity_Text_MaxieArchieLeft,data/maps/SootopolisCity/scripts.inc,1655,SootopolisCity_EventScript_StevenMaxieArchieLeft,crisis,SootopolisCity,crisis,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_b7e2f6325e376b0e,SootopolisCity_Text_NeverBeenToSkyPillar,data/maps/SootopolisCity/scripts.inc,1645,SootopolisCity_EventScript_StevenHelpedWallace,crisis,SootopolisCity,crisis,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_2eb7f1b6277a7dc5,SootopolisCity_Text_InvolvedWithCrisisComeWithMe,data/maps/SootopolisCity/scripts.inc,1610,SootopolisCity_EventScript_StevenLeadPlayerCaveOfOrigin,crisis,SootopolisCity,crisis,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_585a3ab7c24ab2ed,SootopolisCity_Text_DoesThisMakeYourFearPokemon,data/maps/SootopolisCity/scripts.inc,1625,SootopolisCity_EventScript_StevenLeadPlayerCaveOfOrigin,crisis,SootopolisCity,crisis,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_d0a9580f9bb5ec14,SootopolisCity_Text_HereWereAreHelpWallace,data/maps/SootopolisCity/scripts.inc,1634,SootopolisCity_EventScript_StevenLeadPlayerCaveOfOrigin,crisis,SootopolisCity,crisis,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_62cd9667f8720313,SkyPillar_Outside_Text_OpenedDoorToSkyPillar,data/maps/SkyPillar_Outside/scripts.inc,141,SkyPillar_Outside_EventScript_WallaceScene,sky_pillar,SkyPillar_Outside,sky_pillar,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_5ed157f43a6632fb,SkyPillar_Outside_Text_EarthquakeNotMomentToWaste,data/maps/SkyPillar_Outside/scripts.inc,149,SkyPillar_Outside_EventScript_WallaceScene,sky_pillar,SkyPillar_Outside,sky_pillar,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_847ea0c983f7e391,SkyPillar_Outside_Text_SituationGettingWorse,data/maps/SkyPillar_Outside/scripts.inc,154,SkyPillar_Outside_EventScript_WallaceScene,sky_pillar,SkyPillar_Outside,sky_pillar,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_7ff2392c13cba811,SkyPillar_Outside_Text_GotToGoBackForSootopolis,data/maps/SkyPillar_Outside/scripts.inc,158,SkyPillar_Outside_EventScript_WallaceScene,sky_pillar,SkyPillar_Outside,sky_pillar,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_6b211e62d63b8b92,SkyPillar_Top_Text_RayquazaFlewOff,data/maps/SkyPillar_Top/scripts.inc,179,SkyPillar_Top_EventScript_AwakenRayquaza,sky_pillar,SkyPillar_Outside,sky_pillar,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_c535707ea4269a80,SootopolisCity_Text_AfterAllOurScheming,data/maps/SootopolisCity/scripts.inc,1580,SootopolisCity_EventScript_MaxieRayquaza,rayquaza,SootopolisCity,resolution,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_6e265d07775a618e,SootopolisCity_Text_TryingMeaninglessToPokemon,data/maps/SootopolisCity/scripts.inc,1599,SootopolisCity_EventScript_ArchieRayquaza,rayquaza,SootopolisCity,resolution,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_2d66888f162fdf06,SootopolisCity_Gym_1F_Text_JuanPostBattle,data/maps/SootopolisCity_Gym_1F/scripts.inc,259,SootopolisCity_Gym_1F_EventScript_Juan,final_gym,SootopolisCity_Gym_1F,final_gym,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_e4617a5d97c17e89,SootopolisCity_Gym_1F_Text_ReceivedRainBadge,data/maps/SootopolisCity_Gym_1F/scripts.inc,234,SootopolisCity_Gym_1F_EventScript_JuanDefeated,final_gym,SootopolisCity_Gym_1F,final_gym,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_04c38272168a6c08,SootopolisCity_Gym_1F_Text_ExplainRainBadgeTakeThis,data/maps/SootopolisCity_Gym_1F/scripts.inc,238,SootopolisCity_Gym_1F_EventScript_JuanDefeated,final_gym,SootopolisCity_Gym_1F,final_gym,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_b78ca7c65ffc780f,SootopolisCity_Gym_1F_Text_ExplainWaterPulse,data/maps/SootopolisCity_Gym_1F/scripts.inc,248,SootopolisCity_Gym_1F_EventScript_GiveWaterPulse,final_gym,SootopolisCity_Gym_1F,final_gym,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_dd46d9c50f26106a,SootopolisCity_Gym_1F_Text_GoGetFortreeBadge,data/maps/SootopolisCity_Gym_1F/scripts.inc,269,SootopolisCity_Gym_1F_EventScript_GoGetFortreeBadge,final_gym,SootopolisCity_Gym_1F,final_gym,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_ae26a5585d0e39c3,VictoryRoad_1F_Text_WallyNotGoingToLoseAnymore,data/maps/VictoryRoad_1F/scripts.inc,120,VictoryRoad_1F_EventScript_WallyEntranceBattle,victory_road,VictoryRoad_1F,victory_road,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_2c3eb5a86574bda7,VictoryRoad_1F_Text_WallyPostEntranceBattle,data/maps/VictoryRoad_1F/scripts.inc,136,VictoryRoad_1F_EventScript_WallyEntranceBattle,victory_road,VictoryRoad_1F,victory_road,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_166dd7131ed8aba5,EverGrandeCity_DrakesRoom_Text_IntroSpeech,data/maps/EverGrandeCity_DrakesRoom/scripts.inc,63,EverGrandeCity_DrakesRoom_EventScript_Drake,elite_four,EverGrandeCity_DrakesRoom,elite_four,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_27801ee152f487cf,EverGrandeCity_GlaciasRoom_Text_IntroSpeech,data/maps/EverGrandeCity_GlaciasRoom/scripts.inc,60,EverGrandeCity_GlaciasRoom_EventScript_Glacia,elite_four,EverGrandeCity_DrakesRoom,elite_four,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_3e4d602d030fbda7,EverGrandeCity_PhoebesRoom_Text_IntroSpeech,data/maps/EverGrandeCity_PhoebesRoom/scripts.inc,60,EverGrandeCity_PhoebesRoom_EventScript_Phoebe,elite_four,EverGrandeCity_DrakesRoom,elite_four,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_eb6ec0975494eabc,EverGrandeCity_SidneysRoom_Text_IntroSpeech,data/maps/EverGrandeCity_SidneysRoom/scripts.inc,66,EverGrandeCity_SidneysRoom_EventScript_Sidney,elite_four,EverGrandeCity_DrakesRoom,elite_four,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_2ebe47d3ac14fd8e,EverGrandeCity_ChampionsRoom_Text_IntroSpeech,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,221,EverGrandeCity_ChampionsRoom_EventScript_Wallace,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_025c0ed4eb72f302,EverGrandeCity_ChampionsRoom_Text_MayAdvice,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,268,EverGrandeCity_ChampionsRoom_EventScript_MayAdvice,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_7998d023049f109f,EverGrandeCity_ChampionsRoom_Text_MayItsAlreadyOver,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,273,EverGrandeCity_ChampionsRoom_EventScript_MayAdvice,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_002edf666920d96c,EverGrandeCity_ChampionsRoom_Text_BrendanAdvice,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,280,EverGrandeCity_ChampionsRoom_EventScript_BrendanAdvice,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
dlg_2354d73bb4e62974,EverGrandeCity_ChampionsRoom_Text_BrendanYouveWon,data/maps/EverGrandeCity_ChampionsRoom/scripts.inc,285,EverGrandeCity_ChampionsRoom_EventScript_BrendanAdvice,champion,EverGrandeCity_ChampionsRoom,champion,direct_or_chained_script_reference,yes,mandatory,main_story,Resolved from a checklist event seed through direct or chained script references.,high,
